"","username","photosCount","commentsCount","likesCount","fit.cluster"
"50575","binabarbato",0,0,5,5
"50578","jamievb",0,0,2,5
"50579","gnegro",0,0,3,5
"50583","martidecio",0,0,5,5
"50584","lauracisneros",0,0,9,5
"50585","petite.lyly",0,0,2,5
"50587","lizaishhh",0,0,6,5
"50589","loredanamignini",0,0,18,5
"50595","cimpry",0,0,12,5
"50604","interior_by_hoda",0,0,5,5
"50605","giuliasarribovary",0,0,2,5
"50608","souvenirs_de_roses",0,0,2,5
"50610","karan_as",0,0,2,5
"50613","margyri",0,0,6,5
"50618","lookingforperfection_",0,0,2,5
"50625","donna_koran",0,0,5,5
"50629","bigemini",0,0,6,5
"50640","ama_vv_87",0,0,2,5
"50644","vero_di_2cuoriincucina",0,0,15,5
"50645","karrex",0,0,2,5
"50646","eclettia",0,0,3,5
"50649","silviacini_",0,0,3,5
"50654","dany.mi.76",0,0,5,5
"50656","manuel1na",0,0,10,5
"50660","vksuganya",0,0,2,5
"50661","flo_fun",0,0,2,5
"50662","mohamed.a.jaber",0,0,12,5
"50664","pontedilegno",0,0,7,5
"50666","nicoleskitchen",0,0,2,5
"50669","evstefeevayuliya",0,0,3,5
"50670","arianna.t",0,0,3,5
"50671","1stilldaydre",0,0,2,5
"50672","giostaily",0,0,5,5
"50674","jennyktick",0,0,2,5
"50677","c_t86",0,0,3,5
"50678","swedishhorrorstory",0,0,2,5
"50679","marziavirginialucilla",0,0,2,5
"50681","sandra.ak",0,0,3,5
"50682","carlottablls",0,0,2,5
"50687","ileenmbwheeldon",0,0,2,5
"50689","alexj_95",0,0,3,5
"50690","carolinanocentini",0,0,2,5
"50694","rosadepo",0,0,6,5
"50695","melroseplacediaries",0,0,5,5
"50696","talberman7",0,0,2,5
"50697","squires_tonya",0,0,2,5
"50701","tastbarcelona",0,0,42,4
"50708","mereiesh",0,0,5,5
"50709","alexvenco",0,0,3,5
"50710","serenanardi",0,0,2,5
"50713","menadesy",0,0,14,5
"50718","orny_zap",0,0,2,5
"50720","robin_cons",0,0,8,5
"50725","emaruo",0,0,2,5
"50729","melnaron",0,0,3,5
"50730","taniacapecci",0,0,6,5
"50734","_troveraichistavacercandote_",0,0,4,5
"50737","lella_33",0,0,24,5
"50738","ilzuz",0,0,4,5
"50740","magicatrippy09",0,0,2,5
"50749","ele_cicoira",0,0,6,5
"50755","miel_rose",0,0,2,5
"50761","sweetcornerbymary",0,0,4,5
"50763","x_rainbow_treats_x",0,0,2,5
"50764","caterinamoscetti",0,0,2,5
"50769","davy_bresa",0,0,3,5
"50771","cindysantini",0,0,4,5
"50773","mamathildou",0,0,5,5
"50778","thecranberrychic",0,0,2,5
"50781","anna_olich",0,0,2,5
"50784","roberta_stat",0,0,3,5
"50793","pictraveler_com",0,0,2,5
"50795","ilaria_prettybox",0,0,9,5
"50796","martinabrangi",0,0,4,5
"50797","veronicapgg",0,0,5,5
"50799","sar_loda",0,0,13,5
"50802","_rtico_",0,0,5,5
"50804","marycarotenuto",0,0,2,5
"50805","free_pencil",0,0,3,5
"50807","pretaboutique",0,0,2,5
"50809","griso11",0,0,4,5
"50814","annacasati_",0,0,3,5
"50816","clao_accesories",0,0,2,5
"50818","giuliettaleo",0,0,8,5
"50823","valeria_piccirilli",0,0,3,5
"50824","mrsngmissyeo",0,0,2,5
"50826","agnesefazolo",0,0,2,5
"50827","wildanna__",0,0,2,5
"50828","francesca_di_tullio",0,0,2,5
"50829","altair_v7",0,0,4,5
"50832","rosanna.galgano98",0,0,4,5
"50834","abeer_alebraheem",0,0,27,5
"50839","aniyah_kb",0,0,4,5
"50840","ikbalecc",0,0,6,5
"50844","luna_elaltra",0,0,2,5
"50845","annys95",0,0,4,5
"50847","likeitalianmoms",0,0,2,5
"50852","tinto159",0,0,7,5
"50855","yunirahmani_dewi97",0,0,2,5
"50857","gabriellarusso09",0,0,2,5
"50858","mishcka",0,0,6,5
"50860","nadiameritxell",0,0,3,5
"50862","popovakat.e",0,0,5,5
"50870","erica_and_codes_adventure",0,0,3,5
"50873","chiara_dalmonte",0,0,5,5
"50875","ilias.mes",0,0,2,5
"50882","lalablanche",0,0,3,5
"50883","gascoignex86",0,0,6,5
"50884","ritaawesomeee",0,0,4,5
"50887","andrea_favoriti",0,0,3,5
"50888","vosicom",0,0,2,5
"50890","babyandhoney",0,0,10,5
"50891","eva_restaurantlacanal",0,0,5,5
"50892","eliquaggio",0,0,3,5
"50893","lisagrassiscalvini",0,0,8,5
"50894","frolovika",0,0,2,5
"50897","evismucostep",0,0,3,5
"50898","domy_75",0,0,3,5
"50901","fer_marun",0,0,2,5
"50902","giorgioph",0,0,2,5
"50904","mauriciominuscoli",0,0,2,5
"50905","ceciliaconsolandi",0,0,2,5
"50909","limonfb_furkan",0,0,2,5
"50911","alessiadcc",0,0,3,5
"50913","jasmoren",0,0,2,5
"50915","foodmadebytom",0,0,2,5
"50918","alphaprime92",0,0,3,5
"50920","elisadossena",0,0,2,5
"50921","fitmealsbymali",0,0,8,5
"50923","lenaxvii",0,0,6,5
"50924","annalisascandu",0,0,5,5
"50930","giugiu_i.love.fedez",0,0,2,5
"50935","igerstriathlon_dantemori",0,0,3,5
"50937","lauracarlisler",0,0,3,5
"50938","roberto_000",0,0,4,5
"50940","rosannadella",0,0,3,5
"50941","tracy.lsc",0,0,3,5
"50943","giampycapri",0,0,4,5
"50944","my_daily_menu",0,0,16,5
"50946","ilacpl",0,0,2,5
"50948","dickia_rkro",0,0,6,5
"50953","mariaprinsesa",0,0,2,5
"50955","inspofitlife",0,0,2,5
"50957","beppepese",0,0,2,5
"50958","fredb76",0,0,3,5
"50960","alessandraairo",0,0,2,5
"50964","gimiley",0,0,2,5
"50970","000mattia000",0,0,2,5
"50974","ozlemgurbuzz",0,0,3,5
"50975","melsa86",0,0,6,5
"50979","01_derya",0,0,3,5
"50980","wms9999",0,0,2,5
"50981","laveronikas",0,0,3,5
"50982","racheletarantino_",0,0,7,5
"50989","emmagabrielgarcia",0,0,2,5
"50991","damiano_phil",0,0,3,5
"50994","silvia_festa",10,0,1,2
"50996","hvidovre",0,0,3,5
"51001","gloria.putignano",0,0,3,5
"51004","gozdeleventt",0,0,3,5
"51005","ambra9ferrari",0,0,2,5
"51007","lari_cat",0,0,7,5
"51013","mapi91",0,0,12,5
"51014","menarossi96",0,0,2,5
"51015","cloud.on.the.go",0,0,2,5
"51019","nejlaayldrm",0,0,3,5
"51022","mariaduartearaujo",0,0,4,5
"51027","foodtrooper",0,0,2,5
"51028","clarybnm",0,0,8,5
"51029","trill_kidddd",0,0,2,5
"51030","keyfitnessgroup",0,0,7,5
"51040","overlooked_underappreciated",0,0,2,5
"51046","inesrodrigues57",0,0,2,5
"51047","monitorthebeat",0,0,2,5
"51050","annas_93",0,0,6,5
"51053","bonjour.lotte",0,0,2,5
"51054","dolly_58",0,0,8,5
"51058","pasticceria_pittorru_",0,0,8,5
"51059","relaiscdo",0,0,3,5
"51067","viva_la_yani",0,0,4,5
"51068","julee.ann.rhee",0,0,4,5
"51069","m.laura83",0,0,7,5
"51079","francesco_verde",0,0,2,5
"51084","my_kitchen_table",0,0,2,5
"51085","marti_ch88",0,0,3,5
"51088","elisa.photo",0,0,4,5
"51091","italiacalo",0,0,4,5
"51092","alicestringa",0,0,2,5
"51095","eaupoe",0,0,7,5
"51099","anticafocacceriasanfrancesco",0,0,2,5
"51102","vextagram",0,0,2,5
"51106","rawy.fla",0,0,4,5
"51109","scapopiris",0,0,6,5
"51110","talandalon",0,0,8,5
"51118","ig_heartshot",0,0,5,5
"51120","stefania_amirante",0,0,2,5
"51122","nord_pia",0,0,3,5
"51125","savvymar13stella",0,0,25,5
"51126","debora_caldarella",0,0,8,5
"51129","pamella51",0,0,2,5
"51131","coccinelle_moscow",0,0,6,5
"51134","flyawayg",0,0,3,5
"51137","remiel81",0,0,16,5
"51142","nikkipotter_",0,0,2,5
"51144","black.geneva2015",0,0,3,5
"51145","metafischer",0,0,2,5
"51148","bablo_11",0,0,2,5
"51149","ashley_bxoxo",0,0,5,5
"51150","antonelladolci",0,0,4,5
"51152","badgalljess",0,0,3,5
"51153","eglantinae",0,0,4,5
"51155","kimspiration_1",0,0,3,5
"51159","lucypsilon",0,0,11,5
"51160","malubancale",0,0,3,5
"51162","eleonorablueyes",0,0,2,5
"51168","roxxannataylor",0,0,2,5
"51171","vanex18",0,0,5,5
"51176","judesia",0,0,3,5
"51180","doughgasm",0,0,2,5
"51182","paolosandoni",0,0,4,5
"51185","ungiardinoindiretta",0,0,4,5
"51186","raqdiaz",0,0,2,5
"51187","laadizeta",0,0,2,5
"51188","flavietta_1993",0,0,2,5
"51190","ricettebarbariche",0,0,2,5
"51191","vegankitchentablegf",0,0,2,5
"51193","amanda.zepeda2014",0,0,3,5
"51195","saithilsa18to_sygain",0,0,2,5
"51197","tugce.tina",0,0,3,5
"51200","stefymammasiria",0,0,5,5
"51201","teresa_alvaro",0,0,5,5
"51202","chiarazabatta",0,0,6,5
"51203","layersofhappinessblog",0,0,5,5
"51211","gucci0220",0,0,4,5
"51214","lacloodfelice",0,0,3,5
"51216","beata97z",0,0,11,5
"51218","ghostghostghost",0,0,6,5
"51220","ciotoladirisobianco",0,0,20,5
"51221","gingerlovescolors",0,0,2,5
"51222","mariepaola_bh",0,0,3,5
"51225","tmzcrn",0,0,8,5
"51227","helenhellywelly",0,0,3,5
"51228","sapori_autentici",0,0,3,5
"51230","labarbaraelaviola",0,0,2,5
"51231","matilde_salvadoretti",0,0,2,5
"51232","morgana13",0,0,4,5
"51236","lu_sunn",0,0,3,5
"51237","mariann_bert",0,0,4,5
"51240","dany_batt",0,0,2,5
"51241","chef_andy_kelly",0,0,6,5
"51242","lu_divine8",0,0,6,5
"51243","monikacarniel",0,0,10,5
"51244","micia973",0,0,2,5
"51246","watchuwanwontons",0,0,10,5
"51247","yokotakada1",0,0,3,5
"51248","aleigne",0,0,2,5
"51252","violagigliola",0,0,3,5
"51253","kladdkakskarlek",0,0,26,5
"51254","twohearts_27",0,0,8,5
"51255","carlabrancati",0,0,4,5
"51256","horizonhoman",0,0,11,5
"51260","nelax0",0,0,2,5
"51261","andregualdoni",0,0,4,5
"51263","italiasemplicemente",0,0,4,5
"51264","seufamz4",0,0,2,5
"51267","famfoodfun",0,0,3,5
"51268","goodloovin",0,0,2,5
"51270","vkalashian",0,0,5,5
"51272","knewkulture",0,0,3,5
"51273","lesk87",0,0,5,5
"51275","agatinapictures",0,0,12,5
"51278","eventiwonderworld",0,0,4,5
"51279","rachelese__",0,0,5,5
"51280","33cmd",0,0,26,5
"51282","mirf88",0,0,2,5
"51283","espenon.truffes",0,0,6,5
"51284","sabi_sabi_c",0,0,3,5
"51285","_alessia_forna",0,0,2,5
"51287","zuccherando",0,0,2,5
"51288","yasmin_doodi",0,0,23,5
"51289","chiaragiorgi15",0,0,2,5
"51292","luisa128",0,0,2,5
"51293","serenaghidini",0,0,3,5
"51295","ami_dreamers",0,0,3,5
"51296","sofiaciurli",0,0,2,5
"51297","albetamaset",0,0,2,5
"51299","paolo74s",0,0,2,5
"51301","k_sohee",0,0,3,5
"51306","ivana_991i",0,0,3,5
"51308","jannie0315",0,0,2,5
"51312","swlopes",0,0,2,5
"51313","verodemarii",0,0,2,5
"51318","candelicious",0,0,2,5
"51319","me_cook_me_eat",0,0,20,5
"51321","thejasco",0,0,7,5
"51322","fire_n_flames",0,0,10,5
"51324","taanyan0",0,0,2,5
"51326","nadalicous",0,0,2,5
"51327","karish95",0,0,2,5
"51332","mrsnielsen79",0,0,15,5
"51334","giadatod",0,0,9,5
"51338","fitnessmodelsig",0,0,4,5
"51339","aaiimm12",0,0,2,5
"51341","bati_hajraf",0,0,4,5
"51344","ida0312",0,0,24,5
"51347","trixiekhong",0,0,3,5
"51349","mary761",0,0,3,5
"51350","mutabilis65",0,0,13,5
"51354","labob_",0,0,3,5
"51357","lafraaaaaaaaa",0,0,3,5
"51358","rsspaparazzi",0,0,2,5
"51363","angelaceravolo",0,0,2,5
"51368","martyblabla",0,0,9,5
"51369","rachelegiu",0,0,2,5
"51374","piastra91",0,0,3,5
"51375","michela_luisi",0,0,8,5
"51376","marcobrambi",22,0,378,1
"51378","chiara_veccari",0,0,7,5
"51385","gattara_doc_13",0,0,2,5
"51386","marcopincherle",0,0,3,5
"51388","_caterossi",0,0,8,5
"51391","vwinstonn",0,0,22,5
"51393","rosyfive",9,0,8,2
"51395","igorcardeti",0,0,2,5
"51397","osaji88",0,0,36,5
"51400","karolynmskress",0,0,2,5
"51401","fraliuz",7,0,49,2
"51403","mireinstagram",0,0,3,5
"51404","vanessapauciulo",0,0,3,5
"51408","__alice14_",0,0,2,5
"51411","rosannafiumarella",0,0,18,5
"51414","nido_verde",0,0,3,5
"51415","noemilag94",0,0,2,5
"51418","divermilla",0,0,10,5
"51424","tanisha_m",0,0,2,5
"51426","eleonoralambardi",0,0,2,5
"51431","franciastori",0,0,6,5
"51434","blancabv98",0,0,2,5
"51435","elisa.caianiello.photo",0,0,8,5
"51437","therealtomm",0,0,2,5
"51444","giuliasalvatorelli",0,0,4,5
"51449","anna_a10",0,0,24,5
"51453","rossanavarvato",0,0,2,5
"51455","danielevergani",0,0,31,5
"51456","maartiiiiiiiiii",0,0,2,5
"51458","elisabetta05031967",0,0,4,5
"51460","spotph",0,0,5,5
"51461","yong22222222",0,0,8,5
"51463","confetti_power",0,0,8,5
"51464","nadalo72",0,0,9,5
"51469","elidogg",0,0,5,5
"51472","insta_israel",0,0,7,5
"51473","j.a.c.o.p.o.w",0,0,27,5
"51475","asibiri",0,0,2,5
"51476","beatriceserina",0,0,3,5
"51477","shivaa.jafarii",0,0,3,5
"51478","giulypics",0,0,21,5
"51480","fotografeste",0,0,9,5
"51486","vanessrodri",0,0,2,5
"51488","violetta_serina",0,0,7,5
"51490","matilderotondo",0,0,4,5
"51491","beratcekdemir",0,0,3,5
"51493","fabiana_russo",0,0,7,5
"51494","alosa_1",0,0,14,5
"51495","daniele_ferraro",0,0,2,5
"51496","pams.neverland",0,0,7,5
"51500","matildegoi",0,0,2,5
"51504","the_baking_translator",0,0,2,5
"51505","thejetsetduo",0,0,2,5
"51510","urban_maniac",0,0,3,5
"51511","sara_delfino_22",0,0,3,5
"51516","mama_dillan_catering47",0,0,3,5
"51518","federicaguli",0,0,5,5
"51520","puccinisfood",0,0,5,5
"51530","jengi86",0,0,2,5
"51532","realmuilee",0,0,7,5
"51533","erikarollo",0,0,5,5
"51536","valemhv04",0,0,4,5
"51537","carlavi1",0,0,4,5
"51538","pacfpac",0,0,8,5
"51541","brcbalaman",0,0,4,5
"51544","susanna.m2",0,0,2,5
"51547","lara_marconi",0,0,3,5
"51548","_federicabovio",0,0,2,5
"51553","djmonst3r",0,0,2,5
"51567","paomi78",0,0,2,5
"51569","silvia_massimo_cini",0,0,3,5
"51571","mapamars",0,0,8,5
"51572","ranze0525",0,0,2,5
"51575","la_ire84",0,0,5,5
"51577","tasty_f00d_",0,0,7,5
"51578","matilde_callegarin_",0,0,2,5
"51581","simply.gluttonous",0,0,2,5
"51585","konstantinos_black",0,0,3,5
"51588","ahmdsl",0,0,2,5
"51590","film_about",0,0,2,5
"51593","manueladandrea",0,0,2,5
"51595","cook_lab",0,0,13,5
"51599","ritayoshino",0,0,3,5
"51600","tagreed_trabshi",0,0,2,5
"51606","condrow777",0,0,2,5
"51607","orphabellas",0,0,3,5
"51608","angela_mastrocinque",0,0,2,5
"51611","giulinataddei",0,0,7,5
"51612","shimuba",0,0,2,5
"51614","chlealiving",0,0,22,5
"51615","franciwp",0,0,2,5
"51616","federichina.g",0,0,2,5
"51619","aalonnddraa",0,0,2,5
"51621","valespocchi",0,0,7,5
"51626","matteo_ravazzi_",0,0,2,5
"51628","matteo_b78",0,0,3,5
"51629","crimson_puppet",0,0,3,5
"51631","fdny_ff",0,0,2,5
"51633","saramelchiorre_",0,0,5,5
"51637","crifantasia",0,0,2,5
"51640","eucheff",0,0,4,5
"51641","sara.vailati",0,0,3,5
"51643","michaelkako",0,0,3,5
"51649","ristorantevillapaganini",0,0,88,4
"51650","vanalikanala",0,0,23,5
"51655","lamanumatti",0,0,2,5
"51662","atomiclemon",0,0,2,5
"51664","caroline.sang",0,0,5,5
"51665","rufus_dany",0,0,2,5
"51666","sto_zosia",0,0,2,5
"51667","cona09",0,0,2,5
"51669","mirnuu",0,0,2,5
"51670","rosariocammilleri",0,0,3,5
"51671","dribsandnibs",0,0,8,5
"51673","creare_in_cucina2",0,0,2,5
"51680","zona_professional",0,0,21,5
"51682","food_andotherstories",0,0,38,4
"51684","trine71ni",0,0,3,5
"51685","g2gdream",0,0,2,5
"51687","gtafi",0,0,4,5
"51689","ursulabortone",0,0,2,5
"51690","alessiadinoia",0,0,2,5
"51693","clarafava",0,0,3,5
"51694","quellantipatica",0,0,2,5
"51697","lory_lavandaerosmarino",0,0,19,5
"51698","aatomko",0,0,3,5
"51699","golpgoccepreziose",0,0,3,5
"51703","maomao1969",0,0,2,5
"51705","dolcidizucchero",0,0,2,5
"51706","vic_mackey",0,0,3,5
"51707","visitveneto",0,0,4,5
"51710","silviamorelli1",0,0,2,5
"51712","tamaraappel",0,0,3,5
"51714","opiser",0,0,5,5
"51716","bagliobellavista",0,0,2,5
"51725","giuliana_farina",0,0,2,5
"51737","brazi_bites",0,0,3,5
"51739","karina84123",0,0,3,5
"51740","lipnuti_industries",0,0,11,5
"51743","gnilray",0,0,9,5
"51748","_keyno_",0,0,5,5
"51749","fashionfoood",0,0,21,5
"51750","lagiorgi67",0,0,2,5
"51752","acanto_holiday",0,0,2,5
"51753","sabinalugano",0,0,2,5
"51754","laviederoosaparis",0,0,6,5
"51755","cremadiwhisky",0,0,43,4
"51756","mawi_ve_yesil_sewer",0,0,3,5
"51757","askthepixel",0,0,3,5
"51759","alecennamo",0,0,2,5
"51763","crissykochendorfer",0,0,8,5
"51769","chef_tone203",0,0,2,5
"51772","oum_hudheyfa",0,0,4,5
"51773","melissacabrini",0,0,2,5
"51774","emmacoskey",0,0,2,5
"51775","valeriadifino_",0,0,2,5
"51776","aracelistfcindi",0,0,2,5
"51778","maaritgarita",0,0,2,5
"51779","leonardocaporalephotography",0,0,58,4
"51781","rossana_maricotti_",0,0,2,5
"51782","stefania_lom19",0,0,3,5
"51783","pointomegazeroone",0,0,2,5
"51784","yuliomri",0,0,2,5
"51785","haiyen_",0,0,7,5
"51786","suzynbella",0,0,4,5
"51787","martycompaa",0,0,2,5
"51788","fra.reby.lety",0,0,35,5
"51789","tippletimeteacups",0,0,3,5
"51793","bylevagen",0,0,6,5
"51796","zeynoszeynos",0,0,4,5
"51797","jphie",0,0,3,5
"51803","irenemion",0,0,3,5
"51804","gngartphoto",0,0,7,5
"51807","pavla.valaskova",0,0,2,5
"51812","vegdelicious",0,0,17,5
"51815","sabine.beringer",0,0,3,5
"51816","felice.profeta",0,0,2,5
"51817","danz_aguiar",0,0,5,5
"51818","svevapannone",0,0,2,5
"51819","phantom_1o4ka",0,0,2,5
"51821","fabb_sotto",0,0,9,5
"51823","alyona_zefir",0,0,2,5
"51831","unphotogenic_panda",0,0,3,5
"51832","wfox0177",0,0,2,5
"51833","somgh_",0,0,2,5
"51836","whitesweetfamily",0,0,9,5
"51841","pastificiolafazenda",0,0,4,5
"51842","handresquintero",0,0,2,5
"51846","71barbe",0,0,2,5
"51848","nocera.francesca",0,0,7,5
"51849","plantysoul",0,0,2,5
"51850","stefano_mazzu",0,0,2,5
"51851","internetventures",0,0,2,5
"51857","pikinjrgarcia",0,0,2,5
"51859","annesophiepijnacker",0,0,2,5
"51861","veronicatrombetta",0,0,2,5
"51866","alessandramazza72",0,0,3,5
"51869","catepigato",0,0,4,5
"51871","gulsah_trhn",0,0,3,5
"51872","cambiolamiavita",0,0,8,5
"51873","zeyneppmeynep",0,0,4,5
"51881","lisazzzancanella",0,0,2,5
"51882","ettetea",0,0,5,5
"51886","veronicacarnicero_25",0,0,3,5
"51887","thelasurvivalguide",0,0,2,5
"51888","capeut",0,0,6,5
"51889","ivanuccia70",0,0,14,5
"51895","aripin_lf",0,0,3,5
"51897","getdeclan",0,0,2,5
"51901","kaseykczb",0,0,2,5
"51903","pri_lawrence",0,0,4,5
"51908","designer__d",0,0,2,5
"51910","ponyfony",0,0,7,5
"51911","martina_lo_calzo_4",0,0,2,5
"51912","christinabedetta",0,0,4,5
"51914","vane_sam96",0,0,2,5
"51918","appletgambel_013",0,0,2,5
"51920","lizcaruso28",0,0,63,4
"51921","mozzanuba",0,0,3,5
"51922","tylerbuilds",0,0,3,5
"51925","monsherriamore_",0,0,4,5
"51940","_____gege_____",0,0,3,5
"51944","martinamalinverni",0,0,3,5
"51945","yotam77",0,0,26,5
"51948","suhasaltik",0,0,2,5
"51953","kitchenbowl",0,0,9,5
"51959","mimissima_93",0,0,7,5
"51960","ehemalinge",0,0,26,5
"51968","azzulife",0,0,3,5
"51969","passengerclothing",0,0,3,5
"51971","nelgoulart",0,0,3,5
"51974","sariinen",0,0,3,5
"51976","meandzoeludovica",0,0,6,5
"51978","rossananinivaggi",0,0,2,5
"51979","edoardo_lippi_",0,0,2,5
"51981","xxcolorexx",0,0,2,5
"51982","faustiero_ale_ara",0,0,3,5
"51987","pasticciereluca",0,0,7,5
"51988","theplantsitter",0,0,2,5
"51990","mare2511__",0,0,6,5
"51991","vale9944",0,0,3,5
"51994","kelsifkgigi",0,0,2,5
"51995","giuliamangano93",0,0,10,5
"51997","grazia1465",0,0,2,5
"51998","irideaccesa83",0,0,2,5
"52000","manuuu02",0,0,10,5
"52008","elle_capetown",0,0,2,5
"52009","blackflag_it",0,0,2,5
"52014","semon73",0,0,14,5
"52018","sorensen007",0,0,4,5
"52022","meri_meme",0,0,4,5
"52028","bellapri_",0,0,18,5
"52032","countingstars91",0,0,7,5
"52033","r1188",0,0,2,5
"52035","63dona",0,0,5,5
"52037","luciamesposito",0,0,4,5
"52038","elegiaretta",0,0,2,5
"52049","hambo_90dd",0,0,2,5
"52050","decsandlondon",0,0,3,5
"52051","la_casa_di_chicca",0,0,6,5
"52052","danilo982",0,0,3,5
"52056","jenessa4",0,0,2,5
"52062","dr3am4lif3",0,0,2,5
"52069","shelovesfoodnyc",0,0,2,5
"52076","svetadilva",0,0,4,5
"52082","matild16",0,0,2,5
"52084","elvirkasmamma",0,0,4,5
"52085","salvo0783",0,0,2,5
"52086","dan_ginghina89",0,0,2,5
"52089","sharatjaswal",0,0,2,5
"52091","pipppmarto",0,0,4,5
"52092","kyleeloera",0,0,2,5
"52099","carlo_bernardini_",0,0,2,5
"52101","gabka1990",0,0,6,5
"52103","mahiii_s.h",0,0,2,5
"52107","thefrenchfoodie",0,0,5,5
"52110","roncagliagroups",0,0,4,5
"52112","vibebags",6,0,10,2
"52114","_adriana_rae",0,0,2,5
"52116","_veganna_",0,0,17,5
"52119","adventureinperu",0,0,4,5
"52122","igersmood",0,0,2,5
"52132","cere85",0,0,17,5
"52137","sunce7s",0,0,7,5
"52140","uncommonapparel",0,0,3,5
"52142","marcellakimbro",0,0,4,5
"52143","itsjustheath",0,0,2,5
"52145","rafaeldiaz95",0,0,2,5
"52147","cakegrazia",0,0,4,5
"52148","springbreakwin",0,0,3,5
"52151","antonio.colasanto",4,0,117,4
"52152","bea_baroni",0,0,18,5
"52154","fehdhias",0,0,2,5
"52156","kathcaroline",0,0,2,5
"52157","asia_manfredini",0,0,2,5
"52162","valentina_f16",0,0,10,5
"52167","mptaverna_ny",0,0,4,5
"52170","trgkapparel",0,0,2,5
"52171","ornella_dy",0,0,2,5
"52172","whitneylarel",0,0,2,5
"52173","sabrirun",0,0,3,5
"52174","roni_yedvab1",0,0,6,5
"52183","ilariarubulotta",0,0,2,5
"52185","la_stanza_rosa",0,0,2,5
"52186","sivve85",0,0,22,5
"52188","nickesanchez3992",0,0,4,5
"52189","sonia_grispo",0,0,2,5
"52193","danielamenozzi",0,0,2,5
"52194","serenere33",0,0,2,5
"52195","agnesepenniello",0,0,2,5
"52197","fitnessluvers",0,0,2,5
"52198","_assu_g96_",0,0,25,5
"52201","carlostabs",0,0,6,5
"52207","desouvenirhub",0,0,2,5
"52208","t414l",0,0,10,5
"52210","shkodraahmeti",0,0,2,5
"52211","litzagenovesi",0,0,2,5
"52218","myredstraw",0,0,3,5
"52225","keiji_666",0,0,4,5
"52228","londonandcooper",0,0,2,5
"52232","filippobellatalla",0,0,2,5
"52237","pibbia_pa",0,0,7,5
"52241","vale.fogaroli",0,0,3,5
"52243","zanthrea",0,0,12,5
"52246","ristorantepampero",0,0,14,5
"52247","cinnamoondraw11",0,0,2,5
"52248","giuliadellaspoletina",0,0,2,5
"52253","anjamarsic",7,0,1,2
"52256","vecjai",0,0,2,5
"52260","wild_echo_",0,0,2,5
"52266","takakrewz",0,0,5,5
"52268","nugaljenny",0,0,3,5
"52270","robbie_909",0,0,5,5
"52271","silviafrancescasilviafrancesca",0,0,4,5
"52272","fusella_theoriginal",0,0,3,5
"52276","pacificcheesecake",0,0,3,5
"52277","mara3107",0,0,8,5
"52280","beauaeb_ok",0,0,2,5
"52281","giuliafortunati",0,0,4,5
"52286","dorakastelic",0,0,2,5
"52288","jessiegiammalva",0,0,2,5
"52291","yupusu",0,0,3,5
"52293","ladyross3003",0,0,2,5
"52302","stormleppan",0,0,14,5
"52303","hiba.ines",0,0,2,5
"52305","rara_ril",0,0,4,5
"52307","mar.williams2014",0,0,2,5
"52311","paolinozeroventi",0,0,3,5
"52316","lauramouchel",0,0,6,5
"52321","alice_sagona",0,0,8,5
"52322","elisa.petri.10",0,0,2,5
"52326","thesiro",0,0,2,5
"52327","carlo_cp",11,0,2,2
"52331","poistripes",0,0,3,5
"52332","dolcementepisa",0,0,3,5
"52334","mizcupidpookz",0,0,2,5
"52339","kobi_refaeli",0,0,3,5
"52340","iheartit_",0,0,9,5
"52341","avsalkov",0,0,11,5
"52342","msnurliyanarazali",0,0,5,5
"52343","cafedelalma",0,0,2,5
"52345","jobyjohnson88",0,0,2,5
"52346","reginellagambato",3,0,2,5
"52350","svenja_grstn",0,0,20,5
"52352","rosenthal.cynthia",0,0,2,5
"52354","mindfully.fit",0,0,2,5
"52356","istanbuline",0,0,3,5
"52359","jessysalva2015",0,0,2,5
"52360","lital_amb",0,0,4,5
"52362","luanapupi79",0,0,2,5
"52364","vancity_photographer",0,0,3,5
"52365","alessia_bonaldi",0,0,2,5
"52366","norajordbaer",0,0,2,5
"52367","annar91",0,0,3,5
"52372","charly_superstar",0,0,8,5
"52375","lightanddarkclothing",0,0,2,5
"52380","accabador",0,0,15,5
"52382","gchiantese",0,0,3,5
"52390","flora_ina",0,0,2,5
"52391","angelojohn8",0,0,2,5
"52392","santuzzaemiliana",0,0,4,5
"52394","andrea_label",0,0,17,5
"52395","backmichelle",0,0,3,5
"52396","giorgiaglm",0,0,2,5
"52403","frankie_feather",0,0,2,5
"52406","freppysara",0,0,6,5
"52408","gabrielline",0,0,3,5
"52410","angelbitezz",0,0,3,5
"52414","danielle.behappy",0,0,2,5
"52416","bananabatterbakery",0,0,4,5
"52417","valethegreatpretender",0,0,3,5
"52418","guisaraffaele",0,0,2,5
"52420","martinaalice93",0,0,3,5
"52425","spiritofoya",0,0,3,5
"52428","7amoodgh",0,0,2,5
"52429","capriolaw",0,0,2,5
"52437","fatima_bukhari",0,0,3,5
"52438","jon.blairscherzinger",0,0,3,5
"52439","ilar_iz",0,0,2,5
"52442","foodbabybakes",0,0,2,5
"52445","vittoria.vhiv",0,0,2,5
"52446","hal7474",0,0,4,5
"52449","lapetitepaniere",0,0,12,5
"52450","mattia_varsalona",0,0,2,5
"52454","antonellamosticchio",0,0,5,5
"52456","ila00",0,0,6,5
