username,photosCount,commentsCount,likesCount
"lucacadario87",0.0,0.0,1
"stellablu94",0.0,0.0,1
"bore72",0.0,0.0,4
"haicapitocome",0.0,0.0,1
"ac_arch",0.0,0.0,2
"_awful_",0.0,0.0,17
"benim_dunyam1",0.0,0.0,2
"summerloveshine",0.0,0.0,1
"giuseppeammatuna",0.0,0.0,5
"danydanyele",0.0,0.0,2
"benrolinacafebistro",0.0,0.0,1
"level5picking",0.0,0.0,1
"aykay21",0.0,0.0,1
"arimselb",0.0,0.0,5
"_yasminmansour",0.0,0.0,1
"aldabra72",0.0,0.0,1
"nuvole_e_fantasia",0.0,0.0,1
"eleonoraguella",0.0,0.0,3
"isibibss",0.0,0.0,1
"alicecordella",0.0,0.0,1
"yoquierotakobell",0.0,0.0,2
"danieledonofrio",0.0,0.0,1
"janekwardecki",0.0,0.0,1
"ari_santilli",0.0,0.0,6
"marta_dentici",0.0,0.0,3
"burculu_lezzetler",0.0,0.0,1
"ale_vigano",0.0,0.0,2
"mozel22lovely",0.0,0.0,1
"paula.boehlmann",0.0,0.0,1
"ungiornochissa",0.0,0.0,1
"giuseppe_lanuto",0.0,0.0,2
"ilariaalagiusaa",0.0,0.0,1
"francescaledda97",0.0,0.0,2
"live_life_to_the_fullest8",0.0,0.0,1
"_lucylu30_",0.0,0.0,3
"sepideh_ashpaz",0.0,0.0,1
"dinaagar",0.0,0.0,1
"francescapranteddu",0.0,0.0,1
"sweetiemma",0.0,0.0,5
"fooddeco",0.0,0.0,5
"valentinaiadanza",0.0,0.0,7
"collenebbbu",0.0,0.0,1
"miki_1989_",0.0,0.0,1
"annacarlacollu",0.0,0.0,3
"chefandrewhunter",0.0,0.0,1
"marcogiangrande",0.0,0.0,1
"kiara_vengeance",0.0,0.0,1
"martafollesa",0.0,0.0,3
"robertasalamone",0.0,0.0,7
"e.n.z.a__love01_",0.0,0.0,1
"recovery.for.happiness2014",0.0,0.0,1
"sophiemkrogh",0.0,0.0,1
"barbaraformentin",0.0,0.0,1
"mnenaya23dir_fybim",0.0,0.0,1
"lo_scotchatore",0.0,0.0,1
"roberta_annalu",0.0,0.0,1
"zaffysdiary",0.0,0.0,5
"jessicavitali93",0.0,0.0,2
"misiaottantadue",0.0,0.0,9
"leslieapease",0.0,0.0,2
"martinacogno",0.0,0.0,1
"bakebook.pl",0.0,0.0,1
"bologna_in_piedi",0.0,0.0,1
"federicapelletti",0.0,0.0,1
"dandanardito",0.0,0.0,1
"wolf.princxss",0.0,0.0,1
"catiusciakey",0.0,0.0,4
"jelenaje_",0.0,0.0,1
"lorenanasser",0.0,0.0,2
"pablo1102p",0.0,0.0,1
"dollhousestyleco",0.0,0.0,1
"albert_architect",0.0,0.0,1
"hermabranham",0.0,0.0,1
"selin7497",0.0,0.0,1
"pattyspinato",0.0,0.0,2
"phantasmagorija",0.0,0.0,1
"filospinato",0.0,0.0,1
"e_madeleines",0.0,0.0,5
"shop2loveone",0.0,0.0,1
"photography_in_me",0.0,0.0,1
"oriettaboscherini",0.0,0.0,1
"gmanapoli",0.0,0.0,2
"eleonorinapingu",0.0,0.0,3
"valentinamelzi",0.0,0.0,9
"rossygraficafotografia",0.0,0.0,5
"anjuri21",0.0,0.0,1
"alespeza",0.0,0.0,2
"va_85_le",0.0,0.0,5
"eats614",0.0,0.0,1
"ruby39ya",0.0,0.0,1
"melboogs",0.0,0.0,2
"trainingdad",0.0,0.0,3
"deniseeeeeee_",0.0,0.0,3
"tina_palu",0.0,0.0,1
"maradalbo",0.0,0.0,1
"monpuigbio",0.0,0.0,2
"1llaura",0.0,0.0,1
"gioga_90",0.0,0.0,2
"elisaocchiali98",0.0,0.0,1
"soliz.angela",0.0,0.0,1
"istanbuldesignweek",0.0,0.0,1
"eugeniovictor",0.0,0.0,1
"kaiaskogen",0.0,0.0,1
"marlinkfmv",0.0,0.0,1
"alexcecchetti",0.0,0.0,1
"karylizflowers",0.0,0.0,1
"giuliatwinky",0.0,0.0,1
"leanitup",0.0,0.0,3
"katethehealthypig",0.0,0.0,1
"deboiscooking",0.0,0.0,1
"elaine_foodbod",0.0,0.0,1
"foodforthoughtblog",0.0,0.0,3
"khoangxo",0.0,0.0,2
"erboristeria_la_fata_dei_fiori",0.0,0.0,44
"charlottee128",0.0,0.0,1
"naturallycoconut",0.0,0.0,2
"mickan68",0.0,0.0,2
"isthatvienn",0.0,0.0,1
"susanaram",0.0,0.0,2
"mrsmclovetscupcakes",0.0,0.0,4
"perfume.de.vosx",0.0,0.0,2
"andrea_lanfranco",0.0,0.0,1
"orlowskiwear",0.0,0.0,1
"denna_88",0.0,0.0,2
"fiekiun",0.0,0.0,1
"b.maddin",0.0,0.0,1
"simon_fronti",0.0,0.0,1
"arisgad",0.0,0.0,1
"icen97_chan",0.0,0.0,1
"pasticceria_demetrio",0.0,0.0,4
"joones91",0.0,0.0,1
"travel7mistaking",0.0,0.0,1
"ariu_",0.0,0.0,1
"lagrapadora",0.0,0.0,2
"giovybionda",0.0,0.0,1
"carmine_guarino",0.0,0.0,3
"__hellabella",0.0,0.0,4
"jenzoleto",0.0,0.0,1
"alemant9",0.0,0.0,2
"cucinahobbyitalia",0.0,0.0,1
"savoy39",0.0,0.0,3
"marydecicco",0.0,0.0,1
"irisfalkenberg",0.0,0.0,1
"cri_coppola",0.0,0.0,8
"conconss_62",0.0,0.0,1
"noemi_dtl",0.0,0.0,7
"amankaur1997",0.0,0.0,1
"knuckleornothing",0.0,0.0,1
"swag_swagger38",0.0,0.0,1
"acinovini",0.0,0.0,1
"mymercuri",0.0,0.0,1
"lil_shmads",0.0,0.0,1
"newodenninge",0.0,0.0,1
"gloricream",0.0,0.0,1
"hobbykoch",0.0,0.0,2
"ofekeyal",0.0,0.0,3
"robertoburgmet",0.0,0.0,1
"krajco_o",0.0,0.0,1
"giuliavsl92",0.0,0.0,1
"bacxground",0.0,0.0,2
"fabulousveganrecipes",0.0,0.0,4
"elina.melnikowa",0.0,0.0,1
"mariazaino",0.0,0.0,1
"carmelaangelina",0.0,0.0,4
"raa.biiaa",0.0,0.0,4
"aleintheskywithdiamonds_",0.0,0.0,1
"guitarguy2720",0.0,0.0,1
"vinousrambler",0.0,0.0,1
"ilariettina86",0.0,0.0,2
"aistycius",0.0,0.0,1
"david_indigo",0.0,0.0,1
"josephchanan",0.0,0.0,1
"andreamoli84",0.0,0.0,1
"i.am.glo",0.0,0.0,1
"dariaa1981",0.0,0.0,1
"malekmamloukk",0.0,0.0,1
"monicamelidorotu",0.0,0.0,1
"_queen_peypey_",0.0,0.0,1
"elelove92",0.0,0.0,1
"pkouts86",0.0,0.0,1
"fabiiserrenti",0.0,0.0,1
"calistarzstylez",0.0,0.0,1
"kvng__bambam",0.0,0.0,1
"youngdonnayoung",0.0,0.0,1
"valebetzu",0.0,0.0,1
"gabribenzi",0.0,0.0,1
"claudiausula",0.0,0.0,1
"comfortsgettingcomfortable",0.0,0.0,1
"ognigiornoincucina",0.0,0.0,18
"joalovar",0.0,0.0,2
"nicobelluc",0.0,0.0,3
"aliceecarta",0.0,0.0,1
"ely296",0.0,0.0,1
"michelle.garcia2014",0.0,0.0,1
"gigiseguro",0.0,0.0,1
"paniiemanuela",0.0,0.0,1
"valenfiore",0.0,0.0,1
"deedaae",0.0,0.0,1
"francyyy_87",0.0,0.0,4
"tanitsha",0.0,0.0,4
"daughter_of_the_dennis",0.0,0.0,1
"b_balentina",0.0,0.0,1
"slimtimothy_123",0.0,0.0,1
"angel9bdn",0.0,0.0,1
"zuccheroaveloblu",0.0,0.0,3
"federica_cocco",0.0,0.0,3
"ju_lai1989",0.0,0.0,1
"1.ian",0.0,0.0,1
"francycontessa",0.0,0.0,2
"scottkjphotography",0.0,0.0,1
"roosnijhuis",0.0,0.0,1
"linnberggren",0.0,0.0,1
"david.schofield_",0.0,0.0,1
"tartuffalia",0.0,0.0,1
"luciasergi63",0.0,0.0,1
"jmaric_1",0.0,0.0,1
"selfieitalia",0.0,0.0,1
"orlovamaria",0.0,0.0,1
"maria_frondella",0.0,0.0,1
"courtney.hurley",0.0,0.0,1
"photoscope",0.0,0.0,1
"lgbtqtravelers",0.0,0.0,1
"emmimyrrr",0.0,0.0,1
"oneloveruena",0.0,0.0,2
"chiaravantaggiato",0.0,0.0,1
"mariagiuliagrosso",0.0,0.0,6
"suejenks",0.0,0.0,1
"ismailpolat",0.0,0.0,1
"merydiaiuto_",0.0,0.0,1
"oscillazioni_",0.0,0.0,5
"szkikr",0.0,0.0,2
"honeyvixen",0.0,0.0,1
"mar_tjna",0.0,0.0,7
"costtrom",0.0,0.0,1
"angela_casamassima",0.0,0.0,1
"giusyalaterna_96",0.0,0.0,1
"marioo_w",0.0,0.0,1
"babi_latt",0.0,0.0,1
"eirol27",0.0,0.0,1
"fitmilly",0.0,0.0,1
"sykes.pearl",0.0,0.0,1
"dc_crockett",0.0,0.0,1
"akcheon",0.0,0.0,1
"susy_chumbu",0.0,0.0,1
"gloriagiorgi",0.0,0.0,1
"cvchy",0.0,0.0,1
"danigrodeland",0.0,0.0,1
"roberta_b91",0.0,0.0,24
"zhenyaalimukhamedova",0.0,0.0,1
"martinapetruzziello",0.0,0.0,5
"boommonsters",0.0,0.0,1
"danyelclothing",0.0,0.0,1
"vinn_en_ps4",0.0,0.0,1
"_katerinana1",0.0,0.0,1
"laurarestivo",0.0,0.0,1
"elispa86",0.0,0.0,3
"kasperlibak",0.0,0.0,1
"treningsliv",0.0,0.0,7
"miebutikpasta",0.0,0.0,3
"thelunchclubasia",0.0,0.0,1
"lccn76",0.0,0.0,1
"maja_1909",0.0,0.0,1
"florianaiannace",0.0,0.0,2
"ya.eisner",0.0,0.0,1
"chernovisovamary",0.0,0.0,1
"shaunr3",0.0,0.0,2
"paaaaaaaaaaaul",0.0,0.0,1
"angelikamoskal",0.0,0.0,1
"oldprow",0.0,0.0,1
"mon.clary",0.0,0.0,3
"thehoodieshop",0.0,0.0,1
"joelaldersonx",0.0,0.0,1
"arialoves",0.0,0.0,1
"littlemissyh",0.0,0.0,1
"violante_gardini",0.0,0.0,1
"cocopachecoga",0.0,0.0,1
"savefamilyphotos",0.0,0.0,1
"caterinamerola_",0.0,0.0,4
"reversoideas",0.0,0.0,1
"getpicpack",0.0,0.0,1
"muninsports",0.0,0.0,1
"shoketzz",0.0,0.0,1
"miguelfilipe95",0.0,0.0,1
"gretuxou",0.0,0.0,2
"naoufalzairi",0.0,0.0,1
"lisapisa001",0.0,0.0,2
"richarrdle",0.0,0.0,1
"mlaynelawson",0.0,0.0,1
"annamig90",0.0,0.0,2
"juliamontecalvo",0.0,0.0,1
"michibuccia",0.0,0.0,1
"amandastanic",0.0,0.0,1
"marthawelchee",0.0,0.0,1
"federicajo",0.0,0.0,1
"mattyprande27",0.0,0.0,1
"lindalin_14",0.0,0.0,1
"xenapolak",0.0,0.0,1
"ibronaya",0.0,0.0,1
"serena_camarlinghi",0.0,0.0,1
"makarenko.design",0.0,0.0,1
"dopemilitary",0.0,0.0,1
"brendavenus",0.0,0.0,1
"katyamarotta",0.0,0.0,1
"dreamsexist",0.0,0.0,6
"arip.rahman071",0.0,0.0,1
"reeykim",0.0,0.0,2
"lartsuli",0.0,0.0,1
"letizia_panarese",0.0,0.0,1
"a_fit_and_healthy_life",0.0,0.0,1
"xmrcudii",0.0,0.0,3
"gaararose",0.0,0.0,3
"marinawahba_",0.0,0.0,1
"miruorina",0.0,0.0,2
"eleonora.migliorini",0.0,0.0,1
"maria_jamaica93",0.0,0.0,1
"theblondescarecrow",0.0,0.0,1
"livesshredded",0.0,0.0,1
"giulia_tomarchio",0.0,0.0,1
"a.stewart2015",0.0,0.0,2
"maricost",0.0,0.0,1
"_queen_nothing_",0.0,0.0,1
"ilovesport2000",0.0,0.0,1
"claire_rosser",0.0,0.0,1
"nycwff",0.0,0.0,1
"soar_frostyy",0.0,0.0,1
"heltondantas",0.0,0.0,1
"nick_412",0.0,0.0,1
"wearehappyplants",0.0,0.0,1
"antonyputeo",0.0,0.0,1
"kailechung",0.0,0.0,1
"ikoncrete",0.0,0.0,1
"benfishermusic",0.0,0.0,2
"nglschristine",0.0,0.0,4
"federica_vise",0.0,0.0,1
"brandonsack",0.0,0.0,1
"ila_volley_forever_",0.0,0.0,1
"freezy90",0.0,0.0,1
"im_dat_kol_dad",0.0,0.0,1
"annamariacataratta",0.0,0.0,1
"angelinaaq",0.0,0.0,1
"lapin_kk",0.0,0.0,1
"imdannyvg",0.0,0.0,1
"mauri_lucky",0.0,0.0,1
"gljiva",0.0,0.0,1
"her.nan.dezz",0.0,0.0,1
"____ardit____",0.0,0.0,1
"sgt_problems02",0.0,0.0,1
"grandinettielisa",0.0,0.0,9
"foto_ehavva",0.0,0.0,2
"ncesar_",0.0,0.0,1
"heartmade_handicrafts1",0.0,0.0,1
"laracerioli",0.0,0.0,6
"sonja_nennstiel",0.0,0.0,1
"cutieboy15",0.0,0.0,1
"ciusmy",0.0,0.0,2
"kloe89",0.0,0.0,1
"danilo9264",0.0,0.0,1
"miss_tyra_la",0.0,0.0,1
"oly392",0.0,0.0,1
"rhiannondrn",0.0,0.0,1
"health.fitness.motivation_",0.0,0.0,1
"zi.da.n_gsj",0.0,0.0,3
"maritaypbrisk",0.0,0.0,1
"marawex",0.0,0.0,1
"ozlemt1",0.0,0.0,1
"___shannonm",0.0,0.0,1
"mademoiselle_v",0.0,0.0,2
"artphones",0.0,0.0,1
"federica_osmetti",0.0,0.0,1
"_pey_leaa_",0.0,0.0,1
"vernaa16",0.0,0.0,1
"eunnnnnseo",0.0,0.0,1
"ugh.0kay",0.0,0.0,1
"pierenrico",0.0,0.0,1
"leecarlu",0.0,0.0,1
"kardashianwestkimm",0.0,0.0,1
"jg_legend",0.0,0.0,1
"enedinafarnan",0.0,0.0,1
"up_in_sm0ke_",0.0,0.0,1
"enjin40",0.0,0.0,1
"annafaly",0.0,0.0,1
"edyrodrigues17",0.0,0.0,1
"dxb.forever",0.0,0.0,1
"giuliamocci62",0.0,0.0,1
"tortorich_m",0.0,0.0,1
"_noemilogiudice",0.0,0.0,1
"antonella_tritto",0.0,0.0,4
"natasha_verma",0.0,0.0,1
"carmawiik",0.0,0.0,1
"panduss",0.0,0.0,1
"fasa9",0.0,0.0,1
"impavidocapo",0.0,0.0,2
"emmaolines",0.0,0.0,1
"gianluca_passalacqua",0.0,0.0,1
"leximacie",0.0,0.0,1
"markacuu",0.0,0.0,1
"rng_me",0.0,0.0,1
"alizamin07",0.0,0.0,1
"ele1308na",0.0,0.0,2
"lyu9mila",0.0,0.0,1
"mateusz_syta_official",0.0,0.0,1
"betta_viva",0.0,0.0,1
"ahatt_wa",0.0,0.0,1
"ladyandthegram",0.0,0.0,1
"freddy_abis",0.0,0.0,1
"_kiwi_li_",0.0,0.0,1
"ashavilafitness",0.0,0.0,1
"deborahflury",0.0,0.0,1
"arianalyrics",0.0,0.0,1
"stef_987",0.0,0.0,1
"sophisticatedlyfe",0.0,0.0,1
"rokhardbodies",0.0,0.0,1
"wanesia70",0.0,0.0,1
"danamllr",0.0,0.0,1
"davidhairstylist_bologna",0.0,0.0,1
"playerswin3",0.0,0.0,1
"lyndal.m",0.0,0.0,1
"ysamassumi",0.0,0.0,1
"briddy22",0.0,0.0,1
"sandric_03",0.0,0.0,1
"vanyakalinin93",0.0,0.0,1
"zii4z",0.0,0.0,1
"htulaybaran",0.0,0.0,1
"historiclegends",0.0,0.0,1
"lucineia.nunes",0.0,0.0,3
"obeseflr",0.0,0.0,1
"doroothy643",0.0,0.0,1
"myrticekng",0.0,0.0,1
"arigrandesbizzle",0.0,0.0,1
"serelodri75",0.0,0.0,1
"ashleyy_the_princess",0.0,0.0,1
"pedelicious",0.0,0.0,1
"lionfitnesss",0.0,0.0,1
"version1implication",0.0,0.0,1
"thek0r3",0.0,0.0,1
"evageliaaa",0.0,0.0,1
"anforan",0.0,0.0,2
"renatomedeiros_fineart",0.0,0.0,2
"dopeassfashion",0.0,0.0,1
"golden_curlyhair",0.0,0.0,1
"fabiolalenz",0.0,0.0,1
"uhhh_isaiah",0.0,0.0,1
"claudiaph",0.0,0.0,1
"ninutschki",0.0,0.0,1
"lisaginniale",0.0,0.0,3
"thatlil_weirdo",0.0,0.0,1
"f5amh_f15",0.0,0.0,1
"senza_official",0.0,0.0,1
"pattydelrey",0.0,0.0,1
"doudouemie",0.0,0.0,1
"auto.focus",0.0,0.0,1
"adelaidaharkless",0.0,0.0,1
"tritrulla",0.0,0.0,1
"carto12",0.0,0.0,1
"ilriccioelacamelia",0.0,0.0,1
"winokurcollene",0.0,0.0,1
"sofia_beacco",0.0,0.0,6
"kotasaft",0.0,0.0,1
"nhp_96",0.0,0.0,1
"spicyperspectiv",0.0,0.0,1
"melindamimmi",0.0,0.0,1
"shanitalecrone",0.0,0.0,1
"lorenzo10loi",0.0,0.0,1
"coola_prylar",0.0,0.0,1
"ultimatehamster",0.0,0.0,4
"maisongabby",0.0,0.0,2
"agnal19418589",0.0,0.0,1
"shinieshears",0.0,0.0,1
"kuebra_56",0.0,0.0,1
"fleor",0.0,0.0,3
"ranis5",0.0,0.0,1
"suuuyeon_sy",0.0,0.0,1
"gabriellapostiglione",0.0,0.0,2
"jaeger_fitness",0.0,0.0,1
"mfb_official",0.0,0.0,2
"aj3bdulla",0.0,0.0,2
"trofimova_d",0.0,0.0,1
"martiutzola",0.0,0.0,1
"josert",0.0,0.0,1
"veeeunicorn",0.0,0.0,2
"xdelcampo7",0.0,0.0,1
"aalsub3y",0.0,0.0,1
"solitarykat_",0.0,0.0,1
"ig_fitsporation",0.0,0.0,1
"marcealejandroe",0.0,0.0,1
"junkouli",0.0,0.0,1
"its_bethh_xx",0.0,0.0,1
"aniellodirettore",0.0,0.0,2
"dindina_91",0.0,0.0,1
"monusshh",0.0,0.0,2
"laynekathleen",0.0,0.0,1
"yoannita90",0.0,0.0,1
"mustafa__akyildiz",0.0,0.0,1
"clarissa__mccall",0.0,0.0,1
"iloveat_",0.0,0.0,1
"info_dropship",0.0,0.0,1
"accessory_shop_germany",0.0,0.0,1
"fashioneum",0.0,0.0,1
"karolpawelko",0.0,0.0,2
"teamnerium",0.0,0.0,1
"joshackroyd96",0.0,0.0,1
"goktepe",0.0,0.0,1
"bakarizworld",0.0,0.0,1
"wertinowskifsx",0.0,0.0,1
"ylldritjakupaj",0.0,0.0,1
"alessiascaunich",0.0,0.0,3
"natalie_vc",0.0,0.0,1
"gewepartyservice",0.0,0.0,1
"atmospheric1",0.0,0.0,1
"_barbu7",0.0,0.0,1
"francesca_melioli",0.0,0.0,1
"eddyzbehar",0.0,0.0,1
"ahmednashme",0.0,0.0,1
"sleepnorway",0.0,0.0,1
"floridarealty",0.0,0.0,1
"paola702",0.0,0.0,1
"melnichuk_irina",0.0,0.0,1
"kickmix",0.0,0.0,1
"ahm3d20",0.0,0.0,1
"lancyboi_",0.0,0.0,1
"valeriadella_femina",0.0,0.0,1
"kiadegi",0.0,0.0,1
"danielbetan",0.0,0.0,1
"indicoltro",0.0,0.0,1
"symonetrimarchi",0.0,0.0,1
"gibsonlook",0.0,0.0,1
"smutahar",0.0,0.0,1
"vegardlarsen94",0.0,0.0,1
"il_mago_di_oz",0.0,0.0,1
"_nwaryalshe7i",0.0,0.0,1
"halcyon_velvet",0.0,0.0,2
"schwenja_pa",0.0,0.0,1
"nailstampfanatic",0.0,0.0,1
"otiliazkformella",0.0,0.0,1
"cookies3927",0.0,0.0,2
"miyma_ramzy",0.0,0.0,1
"designfootball",0.0,0.0,3
"nadiapumpkin",0.0,0.0,1
"ben_pg",0.0,0.0,1
"agofoxy",0.0,0.0,1
"alisa8kisa",0.0,0.0,1
"victoria_n989",0.0,0.0,1
"hermoso_w",0.0,0.0,4
"maiko124joco",0.0,0.0,1
"gally2323",0.0,0.0,1
"lifesbestside",0.0,0.0,2
"mohdmhassan",0.0,0.0,1
"kaluame",0.0,0.0,1
"callofbootys.ig",0.0,0.0,1
"kamillahaaland",0.0,0.0,1
"paobeck",0.0,0.0,1
"almighty_twon12",0.0,0.0,1
"gemmasicignano",0.0,0.0,10
"fedegst",0.0,0.0,27
"lancyboi_imuscleup",0.0,0.0,1
"laura_natalina_t",0.0,0.0,1
"futwage",0.0,0.0,1
"pao.rz_m",0.0,0.0,2
"duffychristineu1",0.0,0.0,1
"xi.ix.xcvi",0.0,0.0,1
"michaeldenicola",0.0,0.0,1
"lisi_na",0.0,0.0,1
"criistoferb",0.0,0.0,1
"hoothoot_itsme",0.0,0.0,7
"cocinaconpantierno",0.0,0.0,1
"dont_touch_hutch",0.0,0.0,1
"girl.glamour",0.0,0.0,1
"sabinamarrazzo",0.0,0.0,1
"brittbaine",0.0,0.0,1
"calmug",0.0,0.0,2
"carlosoleramos",0.0,0.0,1
"sneakers.style",0.0,0.0,1
"ccastro_a",0.0,0.0,3
"jslugg500",0.0,0.0,1
"francesc57",0.0,0.0,1
"olabiernat",0.0,0.0,1
"sneakersandsupreme",0.0,0.0,1
"randomangel94",0.0,0.0,1
"__maela__",0.0,0.0,1
"idarenne",0.0,0.0,1
"befabuluxe",0.0,0.0,2
"kelly_halloran__",0.0,0.0,1
"makemoneywithjr",0.0,0.0,1
"vinice_armao",0.0,0.0,1
"davidmugerwa",0.0,0.0,6
"tais_kis",0.0,0.0,1
"bohemien_michelle",0.0,0.0,1
"burcuurus",0.0,0.0,1
"ragilpuputan",0.0,0.0,2
"lacucinadicoco",0.0,0.0,1
"shopviolla",0.0,0.0,1
"charlie_caruso23",0.0,0.0,1
"kvissmaster",0.0,0.0,1
"ampedathletics",0.0,0.0,1
"emmajaneogrady",0.0,0.0,1
"lucaphysique",0.0,0.0,1
"chris__ymcmb",0.0,0.0,1
"stefanogallici",0.0,0.0,1
"karentaraujo",0.0,0.0,1
"pasqualecascone1",0.0,0.0,2
"enricamissorini",0.0,0.0,1
"helenamoreirabeauty",0.0,0.0,1
"club_orsetto_lavatore",0.0,0.0,4
"headypxf",0.0,0.0,1
"alessandraafeltra",0.0,0.0,1
"rodexodus",0.0,0.0,1
"lingo223m",0.0,0.0,1
"getruska",0.0,0.0,1
"norababe_",0.0,0.0,2
"lake_como_travel_guide_app",0.0,0.0,2
"faillacarola",0.0,0.0,2
"arianagrande_fanpageeeeeeeeee",0.0,0.0,1
"murrs_menu",0.0,0.0,1
"t.omas",0.0,0.0,1
"lascallesdebcn",0.0,0.0,1
"mariapicasa",0.0,0.0,1
"jennafifi",0.0,0.0,1
"camilla_pedersen_from",0.0,0.0,1
"venturehawaii",0.0,0.0,1
"veselinazhelyazkova",0.0,0.0,1
"milkmariah",0.0,0.0,1
"3seemed6wear",0.0,0.0,1
"foodbouf",0.0,0.0,19
"xowellsxo",0.0,0.0,1
"christian_gallerini",0.0,0.0,1
"paul_francis67",0.0,0.0,1
"packet5kill",0.0,0.0,1
"ispratirecept_tortiikolaci",0.0,0.0,1
"silamonn",0.0,0.0,1
"dessywijayaa",0.0,0.0,1
"envision_sd",0.0,0.0,1
"nazi976",0.0,0.0,1
"littletinymemories",0.0,0.0,1
"henriettescholtze",0.0,0.0,13
"sommeliermontefeltro",0.0,0.0,1
"jolene_gutierrez",0.0,0.0,1
"ayse.338",0.0,0.0,1
"eleonorastangalino",0.0,0.0,2
"gloriabotzon",0.0,0.0,1
"larissa_mui",0.0,0.0,1
"ckkristian",0.0,0.0,1
"maurarosanova",0.0,0.0,2
"agne_sina",0.0,0.0,1
"lisa.a.lane",0.0,0.0,1
"asumanatasagun",0.0,0.0,1
"aaronbarreiro25",0.0,0.0,1
"atelierdielisa",0.0,0.0,2
"haskilove",0.0,0.0,1
"bearsense",0.0,0.0,1
"killingweekend",0.0,0.0,1
"edd.y",0.0,0.0,1
"ari_belmi",0.0,0.0,1
"falchari_roland",0.0,0.0,1
"kwan_kmchn",0.0,0.0,1
"_luny_",0.0,0.0,1
"fitfames",0.0,0.0,1
"an_akia",0.0,0.0,1
"perchatki.opt",0.0,0.0,1
"lauretta_al",0.0,0.0,2
"whigh19894001",0.0,0.0,1
"skywalkeerka",0.0,0.0,1
"soddingsociety",0.0,0.0,1
"fashion_ideas193",0.0,0.0,25
"jessmareerosee",0.0,0.0,1
"imsodapper",0.0,0.0,1
"jigojitoku",0.0,0.0,1
"appledeni",0.0,0.0,3
"m.marotta",0.0,0.0,9
"giannainay",0.0,0.0,1
"olgaskladanek",0.0,0.0,1
"balashov7",0.0,0.0,1
"lancechristopherang",0.0,0.0,1
"jessicatenelle",0.0,0.0,1
"egor_abramovich",0.0,0.0,1
"welovegrizz",0.0,0.0,1
"arturovnaa",0.0,0.0,1
"codysimmss",0.0,0.0,2
"federica_lanzafame",0.0,0.0,1
"ev_chu",0.0,0.0,1
"wooweewoa",0.0,0.0,1
"daelhe",0.0,0.0,1
"tanovale",0.0,0.0,3
"jaumest",0.0,0.0,1
"fra_e",0.0,0.0,7
"jj__2315",0.0,0.0,1
"love_klarissa_1",0.0,0.0,1
"angelisjose",0.0,0.0,1
"sofimacaher",0.0,0.0,9
"raminaarshad",0.0,0.0,1
"redamatteo",0.0,0.0,1
"stylecrooks",0.0,0.0,1
"gurseltosuner",0.0,0.0,1
"erick_tr4l",0.0,0.0,1
"laurenwilson_98",0.0,0.0,1
"kurdvines",0.0,0.0,1
"chiaracappella",0.0,0.0,1
"ritag1213",0.0,0.0,3
"nothingsweetabout_me",0.0,0.0,1
"marii.jana",0.0,0.0,1
"love_sugar_love",0.0,0.0,1
"pixeldaily",0.0,0.0,1
"cristian_giambartino",0.0,0.0,2
"lydia10500",0.0,0.0,1
"pendrivemania",0.0,0.0,2
"dentoorse248",0.0,0.0,1
"yj_chew",0.0,0.0,1
"blnc",0.0,0.0,5
"juliashushakova",0.0,0.0,1
"cristijoi1",0.0,0.0,2
"samtroy888",0.0,0.0,1
"amran2211",0.0,0.0,1
"mattefrengo",0.0,0.0,2
"urban.cultivator",0.0,0.0,1
"tittytrilly",0.0,0.0,4
"ary_jolie",0.0,0.0,2
"columbo39",0.0,0.0,1
"ale_war",0.0,0.0,5
"flavia_scalia",0.0,0.0,1
"lena_mdng",0.0,0.0,1
"taarnbyfame",0.0,0.0,1
"singh1542",0.0,0.0,2
"giussyf",0.0,0.0,4
"stormraider212",0.0,0.0,1
"giuseppe.dandria.16",0.0,0.0,2
"annashcmn",0.0,0.0,2
"meetjk",0.0,0.0,4
"alefinf",0.0,0.0,6
"krasinska_klaudia",0.0,0.0,4
"thelittleworldbyme",0.0,0.0,1
"_lafatina_",0.0,0.0,3
"titobenicio",0.0,0.0,1
"nsochedi",0.0,0.0,9
"dai_ciao",0.0,0.0,1
"doulevov",0.0,0.0,1
"chiaral1288",0.0,0.0,1
"charliefi",0.0,0.0,1
"ticiaarruda",0.0,0.0,1
"mafe1824",0.0,0.0,1
"c.sonia_717",0.0,0.0,1
"serenamegna",0.0,0.0,1
"_cristina_dorio_",0.0,0.0,1
"dm_photolife",0.0,0.0,3
"pandoraby1",0.0,0.0,1
"isabella_farina",0.0,0.0,3
"laetitia_3_4_92",0.0,0.0,1
"adio_j",0.0,0.0,1
"sharonlolivier",0.0,0.0,1
"kelly_heather99",0.0,0.0,2
"modi_w",0.0,0.0,2
"jr_llover",0.0,0.0,3
"nadesh0t",0.0,0.0,2
"stefitiz",0.0,0.0,2
"rukitofit",0.0,0.0,1
"_giab_",0.0,0.0,1
"caliking94",0.0,0.0,1
"fedoseyev.photography",0.0,0.0,1
"marly_berger",0.0,0.0,1
"ysmnro",0.0,0.0,1
"nemysolopergliamici",0.0,0.0,1
"shoutouts__35k",0.0,0.0,1
"belo_maria",0.0,0.0,2
"toni_laoshi",0.0,0.0,1
"alicegigante",0.0,0.0,3
"junana0926",0.0,0.0,1
